order_item_id,order_id,product_id,quantity,unit_price,unit_price_eur
ITEM-47F5EF6CC2,ORD-A5F380F196,PROD-0047,1,256.29,256.29
ITEM-E88DF9F14A,ORD-56D6092DA7,PROD-0156,1,164.51,164.51
ITEM-E88DF9F14A,ORD-56D6092DA7,PROD-0156,1,164.51,164.51
ITEM-F181CFE3B4,ORD-6ACF3A4CDD,PROD-0141,2,365.63,365.63
ITEM-0AEA7DF715,ORD-6ACF3A4CDD,PROD-0083,3,136.28,136.28
ITEM-B895A8F580,ORD-F243DDFDE7,PROD-0247,1,264.7,264.7
ITEM-B76C8B56B2,ORD-F243DDFDE7,PROD-0187,1,440.93,440.93
ITEM-7CE35DEF26,ORD-C36EAA2DA9,PROD-0204,1,115.99,115.99
ITEM-321B8183D6,ORD-C36EAA2DA9,PROD-0103,1,441.03,441.03
ITEM-74700B7C46,ORD-C8018AD567,PROD-0086,2,245.9,245.9
ITEM-3A9C65C150,ORD-E7CB6E0CFA,PROD-0025,2,345.64,345.64
ITEM-53565183D9,ORD-E7CB6E0CFA,PROD-0233,1,440.76,440.76
ITEM-B490B781D8,ORD-E7CB6E0CFA,PROD-0190,1,212.42,212.42
ITEM-C0970F2C13,ORD-22812F308C,PROD-0203,2,375.77,375.77
ITEM-AF1845D4BD,ORD-22812F308C,PROD-0241,2,215.62,215.62
ITEM-337BF030C3,ORD-A40536A8C4,PROD-0035,1,257.22,257.22
ITEM-C511224526,ORD-A40536A8C4,PROD-0159,1,260.15,260.15
ITEM-E130A0DEF3,ORD-A40536A8C4,PROD-0112,1,135.67,135.67
ITEM-5F620BC1C3,ORD-FBA49F5533,PROD-0112,1,135.67,135.67
ITEM-71D44C1416,ORD-1589857360,PROD-0132,1,88.71,103.79
ITEM-09DEE181BC,ORD-A7DD535C68,PROD-0034,1,157.43,184.19
ITEM-FD5DDE0B80,ORD-A7DD535C68,PROD-0213,1,247.88,290.02
ITEM-51F72CB76C,ORD-C7104BA225,PROD-0072,1,280.74,328.46
ITEM-DFE230DD16,ORD-596B0AFD5C,PROD-0188,1,6.77,7.92
ITEM-1E6ACAF19A,ORD-596B0AFD5C,PROD-0088,2,30.06,35.17
ITEM-C5AFD8C6A9,ORD-596B0AFD5C,PROD-0063,1,253.23,296.28
ITEM-B35A7F3076,ORD-757E91048C,PROD-0079,1,418.83,418.83
ITEM-4E42984E46,ORD-757E91048C,PROD-0232,1,180.64,180.64
ITEM-E1EA84E6CA,ORD-757E91048C,PROD-0033,1,294.37,294.37
ITEM-0E1EF94EA4,ORD-757E91048C,PROD-0148,1,160.39,160.39
ITEM-C8FE91787B,ORD-2577D67996,PROD-0029,1,438.8,438.8
ITEM-3A42A24DA5,ORD-2577D67996,PROD-0169,1,479.19,479.19
ITEM-9E288D6C2A,ORD-4F8E4B3910,PROD-0170,1,280.92,280.92
ITEM-92DC044593,ORD-50206A05F7,PROD-0082,2,86.5,86.5
ITEM-36297BE72C,ORD-E54D9A6837,PROD-0005,1,120.17,120.17
ITEM-29CE23C947,ORD-DB7E2FEBEF,PROD-0229,2,125.71,125.71
ITEM-F611391943,ORD-CA2AC59C70,PROD-0167,1,446.87,446.87
ITEM-8E104DC3FC,ORD-5F754DC845,PROD-0122,1,108.99,108.99
ITEM-25E76FA6D0,ORD-47BDC2ECFD,PROD-0042,1,385.46,385.46
ITEM-3F813EA236,ORD-47BDC2ECFD,PROD-0228,1,416.21,416.21
ITEM-593C13B8D8,ORD-1461DE5472,PROD-0186,1,294.12,294.12
ITEM-8866BD984D,ORD-1461DE5472,PROD-0015,1,150.12,150.12
ITEM-7313B4CA89,ORD-1461DE5472,PROD-0042,2,385.46,385.46
ITEM-E7950B7568,ORD-1461DE5472,PROD-0123,1,180.07,180.07
ITEM-1DBAC295D6,ORD-8E7DFFE21D,PROD-0170,2,280.92,280.92
ITEM-3837A4FD11,ORD-899C0AE2B0,PROD-0203,1,375.77,375.77
ITEM-25E46C11F4,ORD-899C0AE2B0,PROD-0112,1,135.67,135.67
ITEM-E2B294B24B,ORD-A998468E36,PROD-0026,3,422.21,422.21
ITEM-14D12A40A6,ORD-A998468E36,PROD-0073,1,204.3,204.3
ITEM-905BEC5160,ORD-A998468E36,PROD-0163,1,307.58,307.58
ITEM-7F0AD8DCF3,ORD-78FABFB3F1,PROD-0005,1,120.17,120.17
ITEM-CEE37410BC,ORD-D264B6A749,PROD-0150,1,207.15,207.15
ITEM-8A91699D47,ORD-D264B6A749,PROD-0217,1,343.71,343.71
ITEM-26E87C38CC,ORD-D264B6A749,PROD-0202,2,129.87,129.87
ITEM-9F617ADF1D,ORD-D264B6A749,PROD-0070,1,331.2,331.2
ITEM-EBA067C5FE,ORD-957548A6B9,PROD-0186,2,294.12,294.12
ITEM-1FCACBB89C,ORD-C3D72B3D6D,PROD-0205,2,24.93,24.93
ITEM-63E81E8538,ORD-C3D72B3D6D,PROD-0021,1,108.71,108.71
ITEM-668557AE4E,ORD-FB83C12B1E,PROD-0050,1,165.46,165.46
ITEM-3F80752BE2,ORD-B01ADBD1F9,PROD-0021,1,108.71,108.71
ITEM-FEF4A3F3D6,ORD-B01ADBD1F9,PROD-0219,1,268.71,268.71
ITEM-476C7F9764,ORD-274961D950,PROD-0083,1,136.28,136.28
ITEM-A1F60C2823,ORD-274961D950,PROD-0018,1,492.68,492.68
ITEM-B050A960CE,ORD-1DA77E35AD,PROD-0048,2,382.44,382.44
ITEM-D62E5CB861,ORD-DBD80CF481,PROD-0248,1,417.15,417.15
ITEM-470F127CB0,ORD-A3B8E6C92E,PROD-0066,1,142.85,142.85
ITEM-7B5B6BA872,ORD-A3B8E6C92E,PROD-0207,2,123.08,123.08
ITEM-BC663F502D,ORD-9E82EFF6A3,PROD-0076,1,234.0,234.0
ITEM-6C58392B1F,ORD-9E82EFF6A3,PROD-0167,2,446.87,446.87
ITEM-AA7B9D8D12,ORD-9E82EFF6A3,PROD-0147,1,474.69,474.69
ITEM-035FFB2FD7,ORD-DBDE012601,PROD-0210,1,305.59,305.59
ITEM-91740FDF83,ORD-DBDE012601,PROD-0167,1,446.87,446.87
ITEM-F2639FB00C,ORD-8827C0AFF9,PROD-0014,2,486.69,486.69
ITEM-5918B620F3,ORD-1375AF3933,PROD-0113,1,30.15,30.15
ITEM-FD7F36B323,ORD-1E71B64336,PROD-0080,1,425.1,425.1
ITEM-D13BBBAEB2,ORD-AF7DB76298,PROD-0085,1,497.73,497.73
ITEM-EF3C9EC624,ORD-AF7DB76298,PROD-0161,1,338.03,338.03
ITEM-319B4F29C7,ORD-AF7DB76298,PROD-0197,1,333.18,333.18
ITEM-1D19C0A084,ORD-26DA5BED38,PROD-0191,2,400.93,400.93
ITEM-1F23E10B02,ORD-26DA5BED38,PROD-0212,1,58.51,58.51
ITEM-B7304EBF52,ORD-26DA5BED38,PROD-0222,2,480.59,480.59
ITEM-3C4F9E110F,ORD-94E336C264,PROD-0133,1,156.07,156.07
ITEM-900EEE5D12,ORD-1913A90844,PROD-0155,1,217.79,217.79
ITEM-BECD87EBAF,ORD-1913A90844,PROD-0071,2,236.18,236.18
ITEM-09B94F4F17,ORD-6BF4815D30,PROD-0160,1,51.23,51.23
ITEM-F7B0782AF5,ORD-1E4D736295,PROD-0171,1,230.95,230.95
ITEM-EA26612A66,ORD-C33B63628F,PROD-0173,1,475.27,475.27
ITEM-E1C3E2B43B,ORD-DA93A4C99B,PROD-0151,1,279.43,279.43
ITEM-FF207B2ACC,ORD-D8793B53BD,PROD-0197,3,333.18,333.18
ITEM-CBAE548403,ORD-D8793B53BD,PROD-0089,1,294.17,294.17
ITEM-E60F5709B3,ORD-77E4854697,PROD-0249,2,1066.14,93.82
ITEM-7F0715EBFB,ORD-95A91FE9F5,PROD-0157,2,1258.86,110.78
ITEM-958EAD31A7,ORD-8DA397E8AC,PROD-0235,1,538.41,47.38
ITEM-6CDF4E300E,ORD-E929ED4789,PROD-0125,1,5264.2,463.25
ITEM-8A142E7ED3,ORD-E44B45B28D,PROD-0100,2,109.2,9.61
ITEM-F2C579BC41,ORD-E44B45B28D,PROD-0209,1,1498.18,131.84
ITEM-22111ADA8C,ORD-6A05DF52E0,PROD-0044,1,4983.52,438.55
ITEM-2EF09C5406,ORD-6A05DF52E0,PROD-0038,1,2221.14,195.46
ITEM-B84ED1D280,ORD-7267DED7DF,PROD-0223,1,232.57,232.57
ITEM-D7B2ADC3C5,ORD-7267DED7DF,PROD-0120,1,68.09,68.09
ITEM-4AAE5E4121,ORD-7267DED7DF,PROD-0074,1,59.09,59.09
ITEM-B35FEF2AE0,ORD-713BB1D988,PROD-0198,2,72.17,72.17
ITEM-CB3B54E47B,ORD-713BB1D988,PROD-0055,2,384.09,384.09
ITEM-10B8DAFF15,ORD-713BB1D988,PROD-0037,1,397.08,397.08
ITEM-3CF587EA61,ORD-BA383285B1,PROD-0089,1,294.17,294.17
ITEM-0E5D215C49,ORD-881212BAB3,PROD-0076,1,234.0,234.0
ITEM-08C5885065,ORD-E6D9027979,PROD-0186,1,294.12,294.12
ITEM-A9B22709E8,ORD-5877BB5BAD,PROD-0112,1,135.67,135.67
ITEM-4D57CCCAA3,ORD-5877BB5BAD,PROD-0028,2,137.53,137.53
ITEM-046AA37984,ORD-5877BB5BAD,PROD-0081,1,243.27,243.27
ITEM-E01DE713FD,ORD-472BDD48CD,PROD-0022,1,325.78,325.78
ITEM-A3B00FC210,ORD-472BDD48CD,PROD-0084,1,146.2,146.2
ITEM-1737427750,ORD-472BDD48CD,PROD-0178,1,384.08,384.08
ITEM-C0904B2E31,ORD-472BDD48CD,PROD-0067,2,70.49,70.49
ITEM-FF19242C53,ORD-DD262949DA,PROD-0142,2,492.2,492.2
ITEM-6559C40022,ORD-DD262949DA,PROD-0229,2,125.71,125.71
ITEM-4FFDD4AA15,ORD-DD262949DA,PROD-0047,1,256.29,256.29
ITEM-1E89F46991,ORD-3DCCFCFD2D,PROD-0250,2,67.66,67.66
ITEM-E94C97A89C,ORD-433FDF8FC2,PROD-0101,1,498.07,498.07
ITEM-5D9C9BAAD4,ORD-1CDC1A76B3,PROD-0228,1,416.21,416.21
ITEM-66506331E8,ORD-1CDC1A76B3,PROD-0154,1,417.69,417.69
ITEM-EE839C5358,ORD-BE48B3EB56,PROD-0231,1,426.22,426.22
ITEM-595334D9BA,ORD-D7DB930CCF,PROD-0149,1,450.52,450.52
ITEM-3D6D490CF9,ORD-D7DB930CCF,PROD-0110,2,139.81,139.81
ITEM-1C38585014,ORD-AD2122CBE1,PROD-0073,1,204.3,204.3
ITEM-BE39EBAB0F,ORD-AD2122CBE1,PROD-0040,2,471.5,471.5
ITEM-BFA302BC88,ORD-AD2122CBE1,PROD-0121,2,486.24,486.24
ITEM-B3D1DF22B5,ORD-A35C4B4023,PROD-0094,1,249.2,291.56
ITEM-D1C46DF00F,ORD-A35C4B4023,PROD-0039,1,228.13,266.91
ITEM-71F1A5B497,ORD-A35C4B4023,PROD-0033,1,251.6,294.37
ITEM-590AD12AFC,ORD-0A877FE718,PROD-0142,3,420.68,492.2
ITEM-F8FED5DA48,ORD-BF67013507,PROD-0038,1,167.06,195.46
ITEM-F1F10E143B,ORD-BF67013507,PROD-0039,1,228.13,266.91
ITEM-4BA468A63E,ORD-835D10D0BC,PROD-0115,1,59.62,69.76
ITEM-091A1CC819,ORD-835D10D0BC,PROD-0034,1,157.43,184.19
ITEM-149D29F3F9,ORD-835D10D0BC,PROD-0065,1,367.97,430.52
ITEM-C8FCC5793D,ORD-835D10D0BC,PROD-0059,1,89.38,104.57
ITEM-9013EB7B3E,ORD-014CDDEFD1,PROD-0091,1,194.17,44.66
ITEM-D276FBF79D,ORD-F943488C28,PROD-0088,3,152.91,35.17
ITEM-97A676D6C5,ORD-F943488C28,PROD-0139,1,406.04,93.39
ITEM-35D3A0504E,ORD-F943488C28,PROD-0184,1,1189.52,273.59
ITEM-F163461C36,ORD-F943488C28,PROD-0023,2,1171.3,269.4
ITEM-99623C82E6,ORD-D344B830F3,PROD-0036,1,4900.57,431.25
ITEM-1DB31CD81F,ORD-D344B830F3,PROD-0102,1,2902.39,255.41
ITEM-DE153BB383,ORD-0C1D8666DA,PROD-0095,1,2415.0,212.52
ITEM-0835DF72D0,ORD-0C1D8666DA,PROD-0066,1,1623.3,142.85
ITEM-7698DF15CD,ORD-332ADA98D7,PROD-0184,1,3108.98,273.59
ITEM-74E516AD8D,ORD-332ADA98D7,PROD-0154,1,4746.48,417.69
ITEM-ED9DFB9D0E,ORD-FED7903A4A,PROD-0057,3,4964.2,436.85
ITEM-5E37EEBE85,ORD-08B4363463,PROD-0249,1,1066.14,93.82
ITEM-E41CB31424,ORD-9DA9192F2D,PROD-0045,2,4342.84,382.17
ITEM-9FD9B151A6,ORD-E687F05723,PROD-0101,2,498.07,498.07
ITEM-1D588854AF,ORD-15623A30AE,PROD-0112,1,115.96,135.67
ITEM-BB2D1D9251,ORD-15623A30AE,PROD-0019,1,47.01,55.0
ITEM-B323E503DA,ORD-15623A30AE,PROD-0010,1,70.05,81.96
ITEM-051E1E4C09,ORD-B47E97DB16,PROD-0076,1,200.0,234.0
ITEM-86FAC8B4A9,ORD-B26727154C,PROD-0101,1,425.7,498.07
ITEM-6094BC5990,ORD-0D5FF5CE0B,PROD-0226,1,244.33,244.33
ITEM-7DCDD879BF,ORD-72D9814B47,PROD-0085,1,497.73,497.73
ITEM-0D515885EA,ORD-74D93A5D6E,PROD-0145,2,344.99,344.99
ITEM-0D515885EA,ORD-74D93A5D6E,PROD-0145,2,344.99,344.99
ITEM-E120E1576E,ORD-27685B1DF6,PROD-0099,1,161.51,161.51
ITEM-73C9C2C054,ORD-A0FBED30C0,PROD-0169,1,479.19,479.19
ITEM-448B37A34F,ORD-803DE7F721,PROD-0066,3,142.85,142.85
ITEM-3E2B7536CB,ORD-9FD3A58D6B,PROD-0098,1,69.78,69.78
ITEM-FB2EE75909,ORD-D030B397A1,PROD-0212,1,58.51,58.51
ITEM-6D923BAB57,ORD-E92F61191C,PROD-0104,1,146.07,146.07
ITEM-548DAE8A2B,ORD-E92F61191C,PROD-0152,1,470.48,470.48
ITEM-3C195CD55B,ORD-E92F61191C,PROD-0088,1,35.17,35.17
ITEM-3B8BE9E4F8,ORD-E92F61191C,PROD-0027,2,411.79,411.79
ITEM-C1ABC43F8F,ORD-26E5BB6093,PROD-0163,1,307.58,307.58
ITEM-521357BEE0,ORD-FB99943C3C,PROD-0018,2,492.68,492.68
ITEM-2EEF523033,ORD-FB99943C3C,PROD-0148,1,160.39,160.39
ITEM-97A4D0235E,ORD-FB99943C3C,PROD-0112,1,135.67,135.67
ITEM-8794AAB23F,ORD-4926B764DF,PROD-0129,3,432.71,432.71
ITEM-E03B9C4010,ORD-EBDDF63F5D,PROD-0201,1,142.74,142.74
ITEM-013BD835C8,ORD-2CB96EC3F9,PROD-0208,2,284.16,284.16
ITEM-F7C11B6387,ORD-2CB96EC3F9,PROD-0233,1,440.76,440.76
ITEM-6B580C16C5,ORD-2CB96EC3F9,PROD-0181,1,447.05,447.05
ITEM-B77063786E,ORD-0DD2DAD89A,PROD-0167,1,446.87,446.87
ITEM-245AFFC415,ORD-0DD2DAD89A,PROD-0077,1,224.35,224.35
ITEM-13AB955164,ORD-E961D8B06C,PROD-0206,2,103.68,103.68
ITEM-61CED473D8,ORD-3BF4DEB92D,PROD-0132,1,103.79,103.79
ITEM-31E0D40AC9,ORD-3BF4DEB92D,PROD-0103,1,441.03,441.03
ITEM-3AEB738C1D,ORD-0B787E4365,PROD-0151,1,279.43,279.43
ITEM-54F114038E,ORD-AB697FD66B,PROD-0202,1,129.87,129.87
ITEM-046292C03F,ORD-F41554994B,PROD-0022,1,325.78,325.78
ITEM-9A65174186,ORD-6DDE182DC3,PROD-0171,1,230.95,230.95
ITEM-52467572A2,ORD-6DDE182DC3,PROD-0249,1,93.82,93.82
ITEM-8EE79989ED,ORD-E73F7C75EA,PROD-0190,1,212.42,212.42
ITEM-D598ED4E90,ORD-9BD6429A50,PROD-0168,2,4435.45,390.32
ITEM-77F65FE28F,ORD-4994BC6CEF,PROD-0231,3,4843.41,426.22
ITEM-CE8504068B,ORD-4994BC6CEF,PROD-0176,1,4239.89,373.11
ITEM-7DAFCDAAC9,ORD-AC7243C802,PROD-0153,1,3519.09,309.68
ITEM-1B83C96A5B,ORD-AC7243C802,PROD-0212,1,664.89,58.51
ITEM-C907D5C549,ORD-6CEF278574,PROD-0147,1,5394.2,474.69
ITEM-553A04F47C,ORD-C05AC03DA0,PROD-0127,2,14.76,17.27
ITEM-AA09151719,ORD-08BC4E4CB7,PROD-0186,1,251.38,294.12
ITEM-68199F8657,ORD-79D7100331,PROD-0206,1,88.62,103.68
ITEM-75F2119318,ORD-6AF60276FE,PROD-0023,1,230.26,269.4
ITEM-439051F6DF,ORD-EB4B22AB74,PROD-0020,1,357.16,417.88
ITEM-2DA52AE739,ORD-EB4B22AB74,PROD-0034,1,157.43,184.19
ITEM-D8D3A3DB79,ORD-CF620AA690,PROD-0049,2,5245.45,461.6
ITEM-2D66788B78,ORD-38DE748514,PROD-0181,1,5080.11,447.05
ITEM-BC731BA125,ORD-38DE748514,PROD-0001,1,683.07,60.11
ITEM-2083C7C39B,ORD-04652FE85F,PROD-0041,2,3891.48,342.45
ITEM-A96EA3980E,ORD-B5D98636F3,PROD-0194,2,205.14,205.14
ITEM-174577AEF5,ORD-B5D98636F3,PROD-0065,1,430.52,430.52
ITEM-91C7CFFF09,ORD-071A04D87D,PROD-0230,1,335.75,335.75
ITEM-E4E210718A,ORD-29CDEC1715,PROD-0115,1,69.76,69.76
ITEM-6E1AF1F8C5,ORD-29CDEC1715,PROD-0123,1,180.07,180.07
ITEM-B7076079AF,ORD-EB1FFE04BD,PROD-0188,1,7.92,7.92
ITEM-B869CB7DE3,ORD-EB1FFE04BD,PROD-0146,2,336.96,336.96
ITEM-3318457FD7,ORD-EB1FFE04BD,PROD-0205,1,24.93,24.93
ITEM-0FA9B190BB,ORD-F1F02FF12B,PROD-0054,2,408.93,408.93
ITEM-9531B2644B,ORD-F1F02FF12B,PROD-0002,2,115.49,115.49
ITEM-0FA9B190BB,ORD-F1F02FF12B,PROD-0054,2,408.93,408.93
ITEM-9531B2644B,ORD-F1F02FF12B,PROD-0002,2,115.49,115.49
ITEM-A8CBEBCD80,ORD-A80935DD5C,PROD-0056,1,473.69,473.69
ITEM-91BDD0BC08,ORD-85E548F385,PROD-0102,3,255.41,255.41
ITEM-9DBC1F3C2A,ORD-5AEE555A14,PROD-0193,1,197.48,197.48
ITEM-CA5E5D56BB,ORD-7D3E35FF36,PROD-0090,2,267.91,267.91
ITEM-EB1B7C479D,ORD-7D3E35FF36,PROD-0115,1,69.76,69.76
ITEM-8B2DBBE3AB,ORD-7D3E35FF36,PROD-0117,1,282.65,282.65
ITEM-9FCDAAED88,ORD-7D3E35FF36,PROD-0112,1,135.67,135.67
ITEM-6450C4E391,ORD-7707C89F7B,PROD-0047,2,256.29,256.29
ITEM-770C1C6D43,ORD-30002CCFFC,PROD-0184,1,273.59,273.59
ITEM-FBF4E39328,ORD-1A2D71087A,PROD-0010,1,81.96,81.96
ITEM-84F8D137C9,ORD-DB76467466,PROD-0128,1,392.28,392.28
ITEM-B62A6A3626,ORD-DB76467466,PROD-0197,1,333.18,333.18
ITEM-3548C6C31B,ORD-5631206FA7,PROD-0169,2,479.19,479.19
ITEM-5F6063B679,ORD-5631206FA7,PROD-0041,1,342.45,342.45
ITEM-B725679F41,ORD-5631206FA7,PROD-0232,1,180.64,180.64
ITEM-301F2F14DA,ORD-EE4518B992,PROD-0051,1,439.97,439.97
ITEM-56F3B4F9D4,ORD-DC7B57EDAB,PROD-0133,1,156.07,156.07
ITEM-2857A6B926,ORD-DC7B57EDAB,PROD-0072,1,328.46,328.46
ITEM-73D2500E2D,ORD-789A943E87,PROD-0149,2,450.52,450.52
ITEM-FFC6C29C38,ORD-359246DDE8,PROD-0197,1,333.18,333.18
ITEM-EB65D642C5,ORD-C414E09FEE,PROD-0102,1,255.41,255.41
ITEM-03DD763B98,ORD-C414E09FEE,PROD-0220,1,255.45,255.45
ITEM-E36F88BBAA,ORD-C414E09FEE,PROD-0008,1,405.67,405.67
ITEM-31C1D5DD36,ORD-AB9FE19FF8,PROD-0037,2,339.38,397.08
ITEM-CFD18403D2,ORD-059588F888,PROD-0058,1,464.81,464.81
ITEM-B71F42B632,ORD-47D7B0E56C,PROD-0066,1,142.85,142.85
ITEM-FBB41383FA,ORD-47D7B0E56C,PROD-0199,3,133.78,133.78
ITEM-23B85522A9,ORD-47D7B0E56C,PROD-0225,1,309.88,309.88
ITEM-53B96EADAA,ORD-B1E21319D1,PROD-0192,1,113.61,113.61
ITEM-95A9EBB3D5,ORD-64AC770709,PROD-0176,1,373.11,373.11
ITEM-52B9411346,ORD-ACA52A6F41,PROD-0063,1,296.28,296.28
ITEM-BC93A37216,ORD-CC8AF3A56C,PROD-0088,2,35.17,35.17
ITEM-836E783886,ORD-CC8AF3A56C,PROD-0063,1,296.28,296.28
ITEM-004D18B51F,ORD-875F68DD7B,PROD-0129,1,432.71,432.71
ITEM-9DFA76C1CD,ORD-875F68DD7B,PROD-0227,1,298.27,298.27
ITEM-41163A9F4A,ORD-875F68DD7B,PROD-0219,1,268.71,268.71
ITEM-3E65D8F09F,ORD-668ADAF868,PROD-0187,2,440.93,440.93
ITEM-7A4B80E456,ORD-668ADAF868,PROD-0072,1,328.46,328.46
ITEM-4D1CDABB32,ORD-668ADAF868,PROD-0159,3,260.15,260.15
ITEM-B2FC864A6E,ORD-164D1ED725,PROD-0250,1,67.66,67.66
ITEM-4AFF6DEDDB,ORD-164D1ED725,PROD-0239,1,347.43,347.43
ITEM-D9C29C0882,ORD-164D1ED725,PROD-0071,3,236.18,236.18
ITEM-1793E8CC6D,ORD-A660DDF340,PROD-0249,1,93.82,93.82
ITEM-E2FA066A87,ORD-A660DDF340,PROD-0168,1,390.32,390.32
ITEM-FF796FDABD,ORD-A660DDF340,PROD-0014,1,486.69,486.69
ITEM-6201A91483,ORD-A660DDF340,PROD-0147,1,474.69,474.69
ITEM-7162399D85,ORD-A88350468D,PROD-0131,2,436.72,436.72
ITEM-17FA592BD3,ORD-A88350468D,PROD-0180,1,146.44,146.44
ITEM-096FB488C4,ORD-2F7C9D9A90,PROD-0094,1,291.56,291.56
ITEM-88EC504793,ORD-2F7C9D9A90,PROD-0078,1,53.46,53.46
ITEM-8A4474F92C,ORD-D6920BB00B,PROD-0081,1,243.27,243.27
ITEM-92E380AF2F,ORD-D6920BB00B,PROD-0212,1,58.51,58.51
ITEM-6FF15E0885,ORD-CC7DC96270,PROD-0008,1,405.67,405.67
ITEM-BABA6DCEB4,ORD-CC7DC96270,PROD-0030,2,252.12,252.12
ITEM-8797CCBB13,ORD-7597B64C04,PROD-0150,1,177.05,207.15
ITEM-214732FCFC,ORD-7597B64C04,PROD-0190,1,181.56,212.42
ITEM-A272DD9D2B,ORD-A30C82BD82,PROD-0024,1,164.81,192.83
ITEM-F81C6CB729,ORD-A30C82BD82,PROD-0082,1,73.93,86.5
ITEM-C19FB01940,ORD-E44FFBEE2E,PROD-0035,1,219.85,257.22
ITEM-F1239467C0,ORD-E44FFBEE2E,PROD-0053,2,404.91,473.74
ITEM-085C57C93C,ORD-7D1EE5C2E6,PROD-0196,2,18.35,18.35
ITEM-D7555CCB47,ORD-4018EA90E2,PROD-0118,1,452.44,452.44
ITEM-9B6D1199AF,ORD-36F7786A39,PROD-0076,1,234.0,234.0
ITEM-2F874ABC6F,ORD-949D3F2798,PROD-0041,1,342.45,342.45
ITEM-69FBA11ED0,ORD-949D3F2798,PROD-0208,1,284.16,284.16
ITEM-CAF823BF78,ORD-D324AF0CAB,PROD-0178,2,384.08,384.08
ITEM-E916B27113,ORD-D324AF0CAB,PROD-0111,2,174.73,174.73
ITEM-2129E597F6,ORD-D324AF0CAB,PROD-0047,1,256.29,256.29
ITEM-78637DFDCA,ORD-D324AF0CAB,PROD-0150,1,207.15,207.15
ITEM-5475F4886F,ORD-731DE8EBA9,PROD-0111,1,174.73,174.73
ITEM-05AACD1E21,ORD-DD96BB0926,PROD-0009,1,84.03,84.03
ITEM-82A08C4F81,ORD-DD96BB0926,PROD-0212,1,58.51,58.51
ITEM-BF7EE5FC66,ORD-DD96BB0926,PROD-0064,1,317.4,317.4
ITEM-F759743F88,ORD-A859D4C718,PROD-0072,1,328.46,328.46
ITEM-0A4E08E30A,ORD-2ABA29BA67,PROD-0234,2,280.12,280.12
ITEM-11A00FDAD1,ORD-2ABA29BA67,PROD-0062,1,172.35,172.35
ITEM-35643080E1,ORD-2ABA29BA67,PROD-0161,1,338.03,338.03
ITEM-2EFE2CE5B9,ORD-2ABA29BA67,PROD-0245,1,346.63,346.63
ITEM-844635CBCA,ORD-1910DD4DD0,PROD-0220,1,255.45,255.45
ITEM-B1D479E75E,ORD-1910DD4DD0,PROD-0047,1,256.29,256.29
ITEM-CF20DE2F54,ORD-95DB963FEB,PROD-0093,3,64.34,64.34
ITEM-C3F7360F97,ORD-986FBC223E,PROD-0109,1,445.41,445.41
ITEM-B587D1E79C,ORD-0F8F3160AD,PROD-0209,2,131.84,131.84
ITEM-EE006CC32F,ORD-0F8F3160AD,PROD-0068,1,290.22,290.22
ITEM-F077515A61,ORD-0F8F3160AD,PROD-0148,2,160.39,160.39
ITEM-3760F28908,ORD-F46500DA51,PROD-0141,1,365.63,365.63
ITEM-46F12CBECF,ORD-6FA6E81E07,PROD-0160,2,51.23,51.23
ITEM-1D97B691C8,ORD-1539DB329F,PROD-0247,1,264.7,264.7
ITEM-945BFFC95C,ORD-D6FD1DF755,PROD-0171,2,230.95,230.95
ITEM-7290D2578A,ORD-D6FD1DF755,PROD-0245,1,346.63,346.63
ITEM-D9961C0E4F,ORD-08C1FD61D9,PROD-0222,1,480.59,480.59
ITEM-EBD7ED1149,ORD-08C1FD61D9,PROD-0034,2,184.19,184.19
ITEM-8248ACDD6F,ORD-08C1FD61D9,PROD-0138,2,469.92,469.92
ITEM-86F3C4D68E,ORD-9EA9A931E6,PROD-0121,1,486.24,486.24
ITEM-2DDDB07039,ORD-9EA9A931E6,PROD-0206,1,103.68,103.68
ITEM-B2DE2977BF,ORD-727C4AE35E,PROD-0022,1,325.78,325.78
ITEM-ED01EB97F0,ORD-AAAF55DCEB,PROD-0080,1,425.1,425.1
ITEM-313D9861B4,ORD-0D776D9C78,PROD-0100,1,9.61,9.61
ITEM-6B66925AE5,ORD-0D776D9C78,PROD-0212,1,58.51,58.51
ITEM-9595E5D8E6,ORD-0D776D9C78,PROD-0083,3,136.28,136.28
ITEM-F80B1FC96B,ORD-FD07A214F7,PROD-0178,1,384.08,384.08
ITEM-8A240545EC,ORD-A6073B0799,PROD-0114,1,141.96,141.96
ITEM-2C04FF88EB,ORD-66E6DF82E0,PROD-0017,1,27.68,27.68
ITEM-08BE41112A,ORD-66E6DF82E0,PROD-0164,1,210.15,210.15
ITEM-C8608CE37F,ORD-66E6DF82E0,PROD-0041,1,342.45,342.45
ITEM-54017AFC01,ORD-66E6DF82E0,PROD-0048,1,382.44,382.44
ITEM-377FC84C11,ORD-651C5ECE0D,PROD-0178,1,384.08,384.08
ITEM-9DBDC65339,ORD-651C5ECE0D,PROD-0094,1,291.56,291.56
ITEM-377FC84C11,ORD-651C5ECE0D,PROD-0178,1,384.08,384.08
ITEM-9DBDC65339,ORD-651C5ECE0D,PROD-0094,1,291.56,291.56
ITEM-251DBD9E05,ORD-23B8E26B79,PROD-0051,1,439.97,439.97
ITEM-DA588C1320,ORD-23B8E26B79,PROD-0147,1,474.69,474.69
